Date,Ticker,Company Name,Open Price,High Price,Low Price,Close Price,Volume,Sector,Region,Country,% Change,Gain/Loss Indicator,Market Cap,P/E Ratio,Dividend Yield
2024-10-09,XOM,Exxon Mobil Corporation,311.63,315.46999999999997,308.37,310.71,922768,Retail,North America,USA,-0.3,Loss,4057.01,26.94,5.66
2024-10-10,XOM,Exxon Mobil Corporation,139.94,146.53,126.97000000000001,133.55,633351,Retail,North America,USA,-4.57,Loss,1881.57,32.73,9.56
2024-10-11,XOM,Exxon Mobil Corporation,189.92,194.42,172.68,180.68,907233,Retail,North America,USA,-4.87,Loss,1655.71,11.83,6.34
2024-10-12,XOM,Exxon Mobil Corporation,239.87,247.07999999999998,232.76,240.94,573027,Retail,North America,USA,0.45,Gain,3005.68,26.04,1.37
2024-10-13,XOM,Exxon Mobil Corporation,296.73,304.23,284.44,292.07,385384,Retail,North America,USA,-1.57,Loss,3608.26,29.72,9.29
2024-10-14,XOM,Exxon Mobil Corporation,439.27,441.54999999999995,427.24,433.38,812406,Retail,North America,USA,-1.34,Loss,7440.82,26.74,3.0
2024-10-15,XOM,Exxon Mobil Corporation,282.29,293.19,277.83000000000004,290.94,444886,Retail,North America,USA,3.06,Gain,4239.18,13.47,4.37
2024-10-16,XOM,Exxon Mobil Corporation,403.43,421.63,399.05,415.18,43872,Retail,North America,USA,2.91,Gain,5354.75,36.05,2.9
2024-10-17,XOM,Exxon Mobil Corporation,213.54,221.56,196.77,202.9,853286,Retail,North America,USA,-4.98,Loss,2462.57,34.29,9.59
2024-10-18,XOM,Exxon Mobil Corporation,234.48,238.07,222.77,227.4,587340,Retail,North America,USA,-3.02,Loss,2915.87,38.61,1.85
2024-10-19,XOM,Exxon Mobil Corporation,224.7,238.88,221.57,229.65,637248,Retail,North America,USA,2.2,Gain,2619.68,8.38,9.17
2024-10-20,XOM,Exxon Mobil Corporation,312.96,324.02,307.2,314.88,810756,Retail,North America,USA,0.61,Gain,6028.1,16.06,2.21
2024-10-21,XOM,Exxon Mobil Corporation,390.97,394.34000000000003,374.04,382.3,838781,Retail,North America,USA,-2.22,Loss,3584.59,48.97,5.71
2024-10-22,XOM,Exxon Mobil Corporation,438.83,449.14,437.72999999999996,443.05,774699,Retail,North America,USA,0.96,Gain,3460.52,25.51,6.11
2024-10-23,XOM,Exxon Mobil Corporation,482.36,489.37,464.86,470.44,205210,Retail,North America,USA,-2.47,Loss,9408.42,32.8,3.66
2024-10-24,XOM,Exxon Mobil Corporation,130.04,137.34,124.11999999999999,135.28,250460,Retail,North America,USA,4.03,Gain,1113.64,18.4,3.58
2024-10-25,XOM,Exxon Mobil Corporation,301.93,311.71,281.62,290.0,683563,Retail,North America,USA,-3.95,Loss,5304.02,22.03,6.53
2024-10-26,XOM,Exxon Mobil Corporation,271.61,273.43,260.90999999999997,268.95,943885,Retail,North America,USA,-0.98,Loss,2546.78,22.35,5.39
2024-10-27,XOM,Exxon Mobil Corporation,347.57,366.69,338.13,364.03,596417,Retail,North America,USA,4.74,Gain,4628.27,21.89,4.88
2024-10-28,XOM,Exxon Mobil Corporation,265.97,271.91,259.42,266.91,935491,Retail,North America,USA,0.35,Gain,3573.78,33.23,0.26
2024-10-29,XOM,Exxon Mobil Corporation,145.81,148.86,142.06,146.0,489892,Retail,North America,USA,0.13,Gain,966.45,42.84,1.17
2024-10-30,XOM,Exxon Mobil Corporation,414.19,432.88000000000005,410.24,425.72,392337,Retail,North America,USA,2.78,Gain,2797.6,47.84,6.5
2024-10-31,XOM,Exxon Mobil Corporation,414.88,428.40000000000003,405.38,420.18,591166,Retail,North America,USA,1.28,Gain,6115.18,8.01,5.75
2024-11-01,XOM,Exxon Mobil Corporation,168.52,180.05999999999997,160.24,172.42,340510,Retail,North America,USA,2.31,Gain,2952.2,28.97,4.37
2024-11-02,XOM,Exxon Mobil Corporation,464.93,471.6,446.38,448.3,228341,Retail,North America,USA,-3.58,Loss,7045.42,31.16,6.41
2024-11-03,XOM,Exxon Mobil Corporation,98.85,110.68,90.02,102.47,199756,Retail,North America,USA,3.66,Gain,1751.53,39.68,5.87
2024-11-04,XOM,Exxon Mobil Corporation,498.92,517.57,489.95,514.59,747184,Retail,North America,USA,3.14,Gain,3357.63,41.7,2.13
2024-11-05,XOM,Exxon Mobil Corporation,250.4,265.09000000000003,242.58,262.12,241496,Retail,North America,USA,4.68,Gain,3319.71,46.9,0.24
2024-11-06,XOM,Exxon Mobil Corporation,216.99,231.82,208.9,225.76,500511,Retail,North America,USA,4.04,Gain,3767.4,26.37,7.99
2024-11-07,XOM,Exxon Mobil Corporation,244.8,254.56,227.62,235.1,449756,Retail,North America,USA,-3.96,Loss,2228.51,6.03,6.26
2024-11-08,XOM,Exxon Mobil Corporation,120.08,123.19,112.58,115.53,11028,Retail,North America,USA,-3.79,Loss,1735.74,22.8,2.62
2024-11-09,XOM,Exxon Mobil Corporation,313.29,332.68,304.93,325.21,312883,Retail,North America,USA,3.8,Gain,3683.79,6.15,2.83
2024-11-10,XOM,Exxon Mobil Corporation,57.66,59.059999999999995,50.73,55.94,256576,Retail,North America,USA,-2.98,Loss,516.36,45.36,0.59
2024-11-11,XOM,Exxon Mobil Corporation,244.87,256.51,240.32,256.23,816531,Retail,North America,USA,4.64,Gain,2689.37,37.35,6.13
2024-11-12,XOM,Exxon Mobil Corporation,174.69,182.52,167.26,168.82,821443,Retail,North America,USA,-3.36,Loss,1388.83,39.43,2.3
2024-11-13,XOM,Exxon Mobil Corporation,376.26,390.3,373.8,388.97,717380,Retail,North America,USA,3.38,Gain,2092.09,26.0,8.13
2024-11-14,XOM,Exxon Mobil Corporation,281.55,289.35,266.40000000000003,275.74,294172,Retail,North America,USA,-2.06,Loss,5346.3,34.31,5.47
2024-11-15,XOM,Exxon Mobil Corporation,170.63,181.31,169.75,177.0,589555,Retail,North America,USA,3.73,Gain,1764.22,5.97,3.09
2024-11-16,XOM,Exxon Mobil Corporation,397.53,406.7,387.61999999999995,398.71,716053,Retail,North America,USA,0.3,Gain,7864.95,45.16,2.42
2024-11-17,XOM,Exxon Mobil Corporation,204.59,207.55,199.97,202.46,825673,Retail,North America,USA,-1.04,Loss,3390.74,5.25,4.08
2024-11-18,XOM,Exxon Mobil Corporation,138.7,147.33999999999997,135.29999999999998,145.17,620451,Retail,North America,USA,4.66,Gain,2141.76,7.78,2.19
2024-11-19,XOM,Exxon Mobil Corporation,228.85,235.84,218.33,226.77,160675,Retail,North America,USA,-0.91,Loss,3574.14,9.34,0.21
2024-11-20,XOM,Exxon Mobil Corporation,493.75,499.19,468.39,473.19,979881,Retail,North America,USA,-4.16,Loss,3207.63,11.78,7.32
2024-11-21,XOM,Exxon Mobil Corporation,56.41,62.06,51.989999999999995,57.85,198181,Retail,North America,USA,2.55,Gain,1011.59,12.48,2.04
2024-11-22,XOM,Exxon Mobil Corporation,150.7,150.97,135.62,145.24,67921,Retail,North America,USA,-3.62,Loss,1709.1,16.37,6.54
2024-11-23,XOM,Exxon Mobil Corporation,468.5,477.84,463.92,467.2,365076,Retail,North America,USA,-0.28,Loss,3117.12,6.29,6.47
2024-11-24,XOM,Exxon Mobil Corporation,70.32,71.86,68.97,69.19,142190,Retail,North America,USA,-1.61,Loss,479.63,16.68,8.18
2024-11-25,XOM,Exxon Mobil Corporation,307.13,313.34999999999997,299.65,311.83,857234,Retail,North America,USA,1.53,Gain,5261.92,45.05,0.02
2024-11-26,XOM,Exxon Mobil Corporation,197.72,202.73,188.4,189.21,105225,Retail,North America,USA,-4.3,Loss,1499.6,24.14,8.46
2024-11-27,XOM,Exxon Mobil Corporation,229.64,234.76999999999998,220.8,229.34,925772,Retail,North America,USA,-0.13,Loss,2809.85,39.32,4.46
2024-11-28,XOM,Exxon Mobil Corporation,450.51,472.88,440.55,468.25,695788,Retail,North America,USA,3.94,Gain,4952.89,19.68,1.88
2024-11-29,XOM,Exxon Mobil Corporation,493.45,509.62,491.09999999999997,508.29,266923,Retail,North America,USA,3.01,Gain,4974.56,29.82,0.43
2024-11-30,XOM,Exxon Mobil Corporation,494.1,515.39,493.58000000000004,511.81,241017,Retail,North America,USA,3.58,Gain,7948.46,43.29,2.18
2024-12-01,XOM,Exxon Mobil Corporation,488.64,508.03000000000003,479.86,505.23,911483,Retail,North America,USA,3.4,Gain,6436.09,15.21,0.54
2024-12-02,XOM,Exxon Mobil Corporation,207.72,217.25,200.22,203.27,844520,Retail,North America,USA,-2.14,Loss,3803.91,34.49,2.94
2024-12-03,XOM,Exxon Mobil Corporation,300.39,320.65000000000003,295.47999999999996,311.11,667852,Retail,North America,USA,3.57,Gain,2230.74,45.91,5.59
2024-12-04,XOM,Exxon Mobil Corporation,81.05,89.45,72.89999999999999,83.09,238098,Retail,North America,USA,2.52,Gain,1486.67,31.68,4.12
2024-12-05,XOM,Exxon Mobil Corporation,219.95,224.85,208.97,209.82,455601,Retail,North America,USA,-4.61,Loss,1491.11,33.97,4.77
2024-12-06,XOM,Exxon Mobil Corporation,446.87,448.89,438.47,439.24,837780,Retail,North America,USA,-1.71,Loss,7423.98,38.3,0.59
2024-12-07,XOM,Exxon Mobil Corporation,455.15,469.90999999999997,445.16999999999996,460.08,346837,Retail,North America,USA,1.08,Gain,3558.34,9.65,3.93
2024-12-08,XOM,Exxon Mobil Corporation,112.11,117.49,104.31,117.44,815831,Retail,North America,USA,4.75,Gain,890.72,21.91,3.36
2024-12-09,XOM,Exxon Mobil Corporation,413.82,425.63,409.69,421.21,593870,Retail,North America,USA,1.79,Gain,5126.28,14.2,6.64
2024-12-10,XOM,Exxon Mobil Corporation,288.9,301.43,286.72999999999996,298.21,411084,Retail,North America,USA,3.22,Gain,1887.69,33.21,8.82
2024-12-11,XOM,Exxon Mobil Corporation,372.48,397.67,370.91,388.72,987640,Retail,North America,USA,4.36,Gain,2929.32,14.37,4.54
2024-12-12,XOM,Exxon Mobil Corporation,273.17,278.81,265.75,269.07,635230,Retail,North America,USA,-1.5,Loss,3178.39,43.87,8.32
2024-12-13,XOM,Exxon Mobil Corporation,140.83,146.04000000000002,132.26,136.5,675449,Retail,North America,USA,-3.07,Loss,2519.54,8.55,8.4
2024-12-14,XOM,Exxon Mobil Corporation,293.66,303.15000000000003,275.15,280.95,527865,Retail,North America,USA,-4.33,Loss,3571.83,23.36,5.45
2024-12-15,XOM,Exxon Mobil Corporation,341.98,343.14000000000004,340.32,340.82,149738,Retail,North America,USA,-0.34,Loss,6442.59,33.9,6.22
2024-12-16,XOM,Exxon Mobil Corporation,236.46,249.16,234.95000000000002,244.26,451751,Retail,North America,USA,3.3,Gain,2261.42,48.67,9.14
2024-12-17,XOM,Exxon Mobil Corporation,79.07,82.02,68.33000000000001,76.93,825053,Retail,North America,USA,-2.71,Loss,1271.29,34.25,7.96
2024-12-18,XOM,Exxon Mobil Corporation,288.49,299.66,279.01,295.67,174063,Retail,North America,USA,2.49,Gain,4425.74,25.29,2.16
2024-12-19,XOM,Exxon Mobil Corporation,429.57,449.71,423.71,449.07,762068,Retail,North America,USA,4.54,Gain,6659.88,21.75,0.77
2024-12-20,XOM,Exxon Mobil Corporation,244.67,262.19,239.23999999999998,254.63,27577,Retail,North America,USA,4.07,Gain,3169.2,8.48,4.3
2024-12-21,XOM,Exxon Mobil Corporation,270.56,278.58,265.02,271.53,232298,Retail,North America,USA,0.36,Gain,3883.51,35.59,9.16
2024-12-22,XOM,Exxon Mobil Corporation,110.68,116.72000000000001,102.45,109.17,516523,Retail,North America,USA,-1.36,Loss,1068.54,26.72,6.75
2024-12-23,XOM,Exxon Mobil Corporation,394.7,402.92,376.94,379.17,641605,Retail,North America,USA,-3.93,Loss,4555.64,5.3,0.53
2024-12-24,XOM,Exxon Mobil Corporation,228.34,234.94,213.16000000000003,220.08,460104,Retail,North America,USA,-3.62,Loss,1344.06,15.43,0.09
2024-12-25,XOM,Exxon Mobil Corporation,51.4,58.830000000000005,41.76,51.77,262092,Retail,North America,USA,0.72,Gain,877.39,23.22,6.87
2024-12-26,XOM,Exxon Mobil Corporation,123.51,137.31,118.89,128.16,623492,Retail,North America,USA,3.76,Gain,1836.79,43.11,5.6
2024-12-27,XOM,Exxon Mobil Corporation,109.22,118.01,100.67,110.11,768222,Retail,North America,USA,0.81,Gain,1826.01,38.8,8.35
2024-12-28,XOM,Exxon Mobil Corporation,310.58,334.05,300.89,324.51,928940,Retail,North America,USA,4.49,Gain,3521.81,15.48,9.91
2024-12-29,XOM,Exxon Mobil Corporation,209.33,224.58,205.13000000000002,218.99,425360,Retail,North America,USA,4.61,Gain,1609.51,33.83,9.24
2024-12-30,XOM,Exxon Mobil Corporation,263.11,263.34000000000003,255.54999999999998,260.15,292229,Retail,North America,USA,-1.13,Loss,3371.63,19.97,4.26
2024-12-31,XOM,Exxon Mobil Corporation,339.75,356.69,332.1,355.19,589683,Retail,North America,USA,4.54,Gain,3641.35,36.63,5.74
2025-01-01,XOM,Exxon Mobil Corporation,185.12,191.95000000000002,175.81,188.61,224545,Retail,North America,USA,1.89,Gain,2989.14,46.91,4.02
2025-01-02,XOM,Exxon Mobil Corporation,364.66,368.41,354.17999999999995,356.4,621963,Retail,North America,USA,-2.27,Loss,6571.88,46.16,4.84
2025-01-03,XOM,Exxon Mobil Corporation,141.69,143.81,137.4,142.6,595234,Retail,North America,USA,0.64,Gain,1418.57,6.59,4.92
2025-01-04,XOM,Exxon Mobil Corporation,386.67,395.86,379.74,381.16,875141,Retail,North America,USA,-1.42,Loss,5031.0,12.09,4.8
2025-01-05,XOM,Exxon Mobil Corporation,60.89,63.71,60.42,61.79,543319,Retail,North America,USA,1.48,Gain,750.48,9.64,0.33
2025-01-06,XOM,Exxon Mobil Corporation,235.47,240.58,234.78,240.5,381426,Retail,North America,USA,2.14,Gain,4634.53,15.72,6.39
2025-01-07,XOM,Exxon Mobil Corporation,234.75,247.56,231.91,242.43,175473,Retail,North America,USA,3.27,Gain,1439.39,42.88,2.78
2025-01-08,XOM,Exxon Mobil Corporation,181.6,191.66,177.22,188.47,569800,Retail,North America,USA,3.78,Gain,2397.48,16.45,1.1
2025-01-09,XOM,Exxon Mobil Corporation,151.24,153.93,142.99,152.38,138626,Retail,North America,USA,0.75,Gain,1113.14,29.09,4.37
2025-01-10,XOM,Exxon Mobil Corporation,258.7,269.13,252.57,264.8,209071,Retail,North America,USA,2.36,Gain,2789.53,35.59,8.98
2025-01-11,XOM,Exxon Mobil Corporation,328.31,331.51,318.93,322.44,492903,Retail,North America,USA,-1.79,Loss,2849.58,24.99,3.0
2025-01-12,XOM,Exxon Mobil Corporation,55.6,60.010000000000005,53.73,54.62,824487,Retail,North America,USA,-1.76,Loss,743.97,37.96,2.0
2025-01-13,XOM,Exxon Mobil Corporation,229.38,230.14,217.06,226.48,242158,Retail,North America,USA,-1.26,Loss,2298.12,30.72,7.45
2025-01-14,XOM,Exxon Mobil Corporation,201.81,207.07,193.70999999999998,196.04,160816,Retail,North America,USA,-2.86,Loss,3247.61,35.04,3.64
2025-01-15,XOM,Exxon Mobil Corporation,139.1,149.22,129.35,144.8,343004,Retail,North America,USA,4.1,Gain,2655.24,42.85,1.21
2025-01-16,XOM,Exxon Mobil Corporation,204.61,212.42000000000002,199.88,203.48,733341,Retail,North America,USA,-0.55,Loss,2800.25,43.82,4.29
2025-01-17,XOM,Exxon Mobil Corporation,323.24,339.76000000000005,313.44,338.54,456409,Retail,North America,USA,4.73,Gain,5587.37,10.64,8.45
2025-01-18,XOM,Exxon Mobil Corporation,115.07,122.25999999999999,103.03,112.3,339676,Retail,North America,USA,-2.41,Loss,987.15,29.76,2.98
2025-01-19,XOM,Exxon Mobil Corporation,81.35,89.14999999999999,74.63,80.36,895334,Retail,North America,USA,-1.22,Loss,886.93,39.69,3.5
2025-01-20,XOM,Exxon Mobil Corporation,205.02,214.29000000000002,198.06,199.09,156819,Retail,North America,USA,-2.89,Loss,1830.42,27.81,6.67
2025-01-21,XOM,Exxon Mobil Corporation,224.48,226.2,211.04999999999998,217.14,234893,Retail,North America,USA,-3.27,Loss,2944.29,39.63,0.51
2025-01-22,XOM,Exxon Mobil Corporation,380.55,386.73,370.45,377.07,384457,Retail,North America,USA,-0.91,Loss,5088.11,35.26,0.51
2025-01-23,XOM,Exxon Mobil Corporation,341.45,343.11,323.46999999999997,330.63,881416,Retail,North America,USA,-3.17,Loss,6577.46,38.87,6.76
2025-01-24,XOM,Exxon Mobil Corporation,486.5,493.68,457.92,462.92,235670,Retail,North America,USA,-4.85,Loss,3689.46,40.42,9.29
2025-01-25,XOM,Exxon Mobil Corporation,155.84,164.0,149.62,157.87,312039,Retail,North America,USA,1.3,Gain,2745.26,29.14,0.11
2025-01-26,XOM,Exxon Mobil Corporation,263.9,282.78000000000003,261.28,274.36,421459,Retail,North America,USA,3.96,Gain,5352.03,8.35,4.21
2025-01-27,XOM,Exxon Mobil Corporation,292.78,307.3,290.09,306.39,627439,Retail,North America,USA,4.65,Gain,3240.48,28.83,1.26
2025-01-28,XOM,Exxon Mobil Corporation,76.72,81.2,74.35,74.63,566008,Retail,North America,USA,-2.72,Loss,873.81,19.95,8.75
2025-01-29,XOM,Exxon Mobil Corporation,164.33,165.29000000000002,155.78,163.66,773378,Retail,North America,USA,-0.41,Loss,1857.2,35.29,0.57
2025-01-30,XOM,Exxon Mobil Corporation,393.84,400.52,383.06,391.73,879778,Retail,North America,USA,-0.54,Loss,6416.96,49.49,9.21
2025-01-31,XOM,Exxon Mobil Corporation,340.1,359.88,330.43,350.13,951075,Retail,North America,USA,2.95,Gain,5847.42,42.57,9.56
2025-02-01,XOM,Exxon Mobil Corporation,407.59,409.35999999999996,379.63,388.4,230933,Retail,North America,USA,-4.71,Loss,7424.67,29.21,2.69
2025-02-02,XOM,Exxon Mobil Corporation,337.45,355.56,336.99,350.82,216727,Retail,North America,USA,3.96,Gain,5966.86,30.34,9.09
2025-02-03,XOM,Exxon Mobil Corporation,257.33,265.71999999999997,245.4,253.71,842472,Retail,North America,USA,-1.41,Loss,4128.12,7.8,6.38
2025-02-04,XOM,Exxon Mobil Corporation,492.56,517.77,486.75,509.82,217665,Retail,North America,USA,3.5,Gain,4098.5,19.98,6.64
2025-02-05,XOM,Exxon Mobil Corporation,477.01,483.38,475.62,478.83,462340,Retail,North America,USA,0.38,Gain,9276.61,7.55,0.04
2025-02-06,XOM,Exxon Mobil Corporation,435.7,436.75,433.53999999999996,436.55,930541,Retail,North America,USA,0.2,Gain,5069.31,7.76,1.19
2025-02-07,XOM,Exxon Mobil Corporation,59.87,64.87,59.72,61.06,536906,Retail,North America,USA,1.99,Gain,1108.22,44.49,1.45
2025-02-08,XOM,Exxon Mobil Corporation,295.82,299.59999999999997,288.45,294.13,179916,Retail,North America,USA,-0.57,Loss,4580.54,14.94,9.86
2025-02-09,XOM,Exxon Mobil Corporation,193.63,202.63,181.45999999999998,189.23,553008,Retail,North America,USA,-2.27,Loss,2386.48,6.28,7.43
2025-02-10,XOM,Exxon Mobil Corporation,111.39,121.78,108.12,112.7,314406,Retail,North America,USA,1.18,Gain,1006.7,13.52,4.73
2025-02-11,XOM,Exxon Mobil Corporation,144.79,153.45,133.78,138.03,885956,Retail,North America,USA,-4.67,Loss,2521.2,32.21,6.35
2025-02-12,XOM,Exxon Mobil Corporation,338.23,338.61,325.10999999999996,334.77,243404,Retail,North America,USA,-1.02,Loss,4587.95,31.78,9.39
2025-02-13,XOM,Exxon Mobil Corporation,138.37,146.98,133.83,143.29,261237,Retail,North America,USA,3.56,Gain,1051.53,37.76,9.73
2025-02-14,XOM,Exxon Mobil Corporation,316.15,318.6,310.21999999999997,316.66,523163,Retail,North America,USA,0.16,Gain,4431.87,5.28,9.95
2025-02-15,XOM,Exxon Mobil Corporation,112.95,120.85000000000001,99.64000000000001,108.68,616152,Retail,North America,USA,-3.78,Loss,557.0,44.45,6.84
2025-02-16,XOM,Exxon Mobil Corporation,371.56,372.3,361.02,368.75,225276,Retail,North America,USA,-0.76,Loss,3041.41,13.81,8.06
2025-02-17,XOM,Exxon Mobil Corporation,65.54,72.49000000000001,64.02000000000001,67.73,567956,Retail,North America,USA,3.34,Gain,502.67,10.33,4.78
2025-02-18,XOM,Exxon Mobil Corporation,83.06,85.11,76.83,79.32,727442,Retail,North America,USA,-4.5,Loss,1357.55,11.49,0.59
2025-02-19,XOM,Exxon Mobil Corporation,369.69,388.24,361.14,378.92,570762,Retail,North America,USA,2.5,Gain,7223.13,12.35,3.99
2025-02-20,XOM,Exxon Mobil Corporation,104.98,110.21000000000001,95.85000000000001,109.45,174352,Retail,North America,USA,4.26,Gain,1313.7,40.82,3.18
2025-02-21,XOM,Exxon Mobil Corporation,339.93,343.68,322.45,332.0,101349,Retail,North America,USA,-2.33,Loss,5938.23,47.21,2.48
2025-02-22,XOM,Exxon Mobil Corporation,333.04,342.74,327.90000000000003,336.6,449454,Retail,North America,USA,1.07,Gain,3882.34,6.48,6.39
2025-02-23,XOM,Exxon Mobil Corporation,127.01,134.49,121.67,131.15,288846,Retail,North America,USA,3.26,Gain,1498.01,33.97,2.78
2025-02-24,XOM,Exxon Mobil Corporation,269.51,275.91,262.61,274.97,332625,Retail,North America,USA,2.03,Gain,2602.48,26.39,3.53
2025-02-25,XOM,Exxon Mobil Corporation,312.88,329.34999999999997,308.40999999999997,328.14,807108,Retail,North America,USA,4.88,Gain,1875.37,10.8,9.94
2025-02-26,XOM,Exxon Mobil Corporation,92.87,102.36,89.32000000000001,94.8,818788,Retail,North America,USA,2.08,Gain,1741.81,42.97,4.78
2025-02-27,XOM,Exxon Mobil Corporation,313.18,318.66,307.95,312.14,819388,Retail,North America,USA,-0.33,Loss,2955.43,49.35,3.96
2025-02-28,XOM,Exxon Mobil Corporation,67.92,76.34,65.0,68.62,201296,Retail,North America,USA,1.03,Gain,1068.75,26.41,8.62
2025-03-01,XOM,Exxon Mobil Corporation,208.29,215.6,197.83,199.53,183911,Retail,North America,USA,-4.21,Loss,1621.04,20.56,1.84
2025-03-02,XOM,Exxon Mobil Corporation,423.35,441.38,418.98,437.24,392806,Retail,North America,USA,3.28,Gain,5028.57,18.95,9.75
2025-03-03,XOM,Exxon Mobil Corporation,132.59,141.23,122.92,134.2,946466,Retail,North America,USA,1.21,Gain,1845.33,26.03,1.98
2025-03-04,XOM,Exxon Mobil Corporation,107.01,114.67999999999999,100.01,109.83,370358,Retail,North America,USA,2.64,Gain,1588.28,34.35,1.59
2025-03-05,XOM,Exxon Mobil Corporation,65.41,69.21,62.5,65.03,258438,Retail,North America,USA,-0.58,Loss,1240.6,7.9,9.47
2025-03-06,XOM,Exxon Mobil Corporation,356.66,361.6,336.72,340.99,824349,Retail,North America,USA,-4.39,Loss,2467.28,6.65,8.76
2025-03-07,XOM,Exxon Mobil Corporation,91.15,93.76,82.10999999999999,90.82,663431,Retail,North America,USA,-0.36,Loss,967.56,18.42,6.42
2025-03-08,XOM,Exxon Mobil Corporation,50.22,59.22,45.61,50.13,486633,Retail,North America,USA,-0.18,Loss,324.27,20.9,6.11
2025-03-09,XOM,Exxon Mobil Corporation,498.94,505.66,467.62,475.38,292872,Retail,North America,USA,-4.72,Loss,6399.15,42.52,7.12
2025-03-10,XOM,Exxon Mobil Corporation,395.84,398.32,380.98,383.43,127304,Retail,North America,USA,-3.14,Loss,5322.95,42.42,1.51
2025-03-11,XOM,Exxon Mobil Corporation,302.3,311.6,294.0,300.65,277888,Retail,North America,USA,-0.55,Loss,2012.5,40.6,9.31
2025-03-12,XOM,Exxon Mobil Corporation,486.93,510.40000000000003,480.15000000000003,506.43,516202,Retail,North America,USA,4.0,Gain,8753.39,27.73,2.99
2025-03-13,XOM,Exxon Mobil Corporation,265.9,274.85999999999996,261.72,261.72,560781,Retail,North America,USA,-1.57,Loss,2607.56,28.17,4.85
2025-03-14,XOM,Exxon Mobil Corporation,350.83,359.90999999999997,329.76000000000005,339.16,344292,Retail,North America,USA,-3.33,Loss,5677.49,30.48,1.44
